question,reference_answer,reference_context,conversation_history,metadata,agent_answer,correctness,RAGAS Context Precision,RAGAS Faithfulness,RAGAS Answer Relevancy,RAGAS Context Recall,correctness_reason
ما هي المعلومات المتوفرة في الفقرات المقدمة وهل تحتوي الفقرات على أي تفاصيل قانونية يمكن استخدامها؟,الفقرات المقدمة لا تحتوي على أي معلومات محددة أو تفاصيل قانونية حيث أن كل فقرة تحتوي على 'فصل' و 'مادة' وكلاهما غير محددين بقيمة، مما يعني أن المحتوى غير موجود أو غير متاح ولا يمكن استخدامه قانونياً.,"Document 140: content: 
فصل: None
مادة: None

Document 143: content: 
فصل: None
مادة: None

Document 226: content: 
فصل: None
مادة: None

Document 105: content: 
فصل: None
مادة: None",[],"{'question_type': 'double', 'original_questions': [{'question': 'ما هي المعلومات المتوفرة في الفقرات المقدمة؟', 'answer': ""الفقرات المقدمة لا تحتوي على أي معلومات محددة حيث أن كل فقرة تحتوي على 'فصل' و 'مادة' وكلاهما غير محددين بقيمة، مما يعني أن المحتوى غير موجود أو غير متاح.""}, {'question': 'هل تحتوي الفقرات على أي تفاصيل قانونية يمكن استخدامها؟', 'answer': ""لا، الفقرات لا تحتوي على أي تفاصيل قانونية حيث أن كل من 'فصل' و 'مادة' محددين كـ 'None'، مما يشير إلى عدم وجود محتوى قانوني يمكن استخدامه.""}], 'seed_document_id': 143, 'topic': 'نظام العمل'}",الفقرات المقدمة تتضمن معلومات حول القواعد والإجراءات المتعلقة بالعمل في وحدات التوظيف في السعودية. تشمل هذه القواعد تفاصيل حول العقود العمل، مثل الأجر المتفق عليه ونوع العمل ومكانه. كما توضح الفقرات الاستثناءات من تطبيق أحكام النظام، مثل أفراد أسرة صاحب العمل والعمالة المنزلية وغيرها. أخيراً، تشير الفقرات إلى الأحكام الخاصة التي تنطبق على العمال العرضيين والموسميين والمؤقتين.,False,0.999999999975,1.0,0.27944489188493854,0.0,"The agent stated that the paragraphs include specific legal details about employment rules and exceptions in Saudi Arabia, but the reference answer indicates that the paragraphs do not contain any specific or usable legal information."
ما هو الفصل الثاني في سياق الأنظمة المتعلقة بساعات العمل وهل هناك مادة محددة مذكورة فيه؟,الفصل الثاني يتناول ساعات العمل، ولا، لم يتم ذكر أي مادة محددة في سياق الفصل المتعلق بساعات العمل.,"Document 116: content: 
فصل: الفصل الثاني: ساعات العمل
مادة: None",[],"{'question_type': 'double', 'original_questions': [{'question': 'ما هو الفصل الثاني في سياق الأنظمة المتعلقة بساعات العمل؟', 'answer': 'الفصل الثاني يتناول ساعات العمل.'}, {'question': 'هل هناك مادة محددة مذكورة في سياق الفصل المتعلق بساعات العمل؟', 'answer': 'لا، لم يتم ذكر أي مادة محددة في سياق الفصل المتعلق بساعات العمل.'}], 'seed_document_id': 116, 'topic': 'نظام العمل'}",الفصل الثاني في السياق يتعلق بالاستثناءات من أحكام المادتين الثامنة والتسعين والأولى بعد المائة من النظام. يشمل الأشخاص الذين يشغلون مناصب عالية ذات مسؤولية، الأعمال التجهيزية أو التكميلية، العمل الذي يكون متقطعاً بالضرورة، والعمال المخصصون للحراسة والنظافة. لا يوجد مادة محددة مذكورة في هذا الفصل.,False,0.49999999995,0.875,0.5298297294473593,0.5,"The agent incorrectly stated that the chapter deals with exceptions to certain articles and listed specific roles, while the reference answer indicates that the chapter is about working hours without mentioning specific articles or roles."
ما هي الجهات المسؤولة عن التفتيش والتحقيق في مخالفات العمل وما هي العقوبات المفروضة على العمالة السائبة والمتغيبين عن العمل في السعودية؟,تتولى وزارة الموارد البشرية والتنمية الاجتماعية التفتيش على المنشآت والتحقيق في المخالفات، ومن ثم إحالتها إلى وزارة الداخلية لتطبيق العقوبات المقررة، حيث تقوم وزارة الداخلية بضبط وإيقاف وترحيل وإيقاع العقوبات على المخالفين من العمالة السائبة والمتغيبين عن العمل وكذلك أصحاب العمل والمشغلين لهؤلاء والمتسترين عليهم والناقلين لهم وكل من له دور في المخالفة.,"Document 48: content: 1. لا يجوز - بغير اتباع القواعد والإجراءات النظامية المقررة - أن يترك صاحب العمل عامله يعمل لدى الغير، ولا يجوز للعامل أن يعمل لدى صاحب عمل آخر، كما لا يجوز لصاحب العمل توظيف عامل غيره. وتتولى وزارة الموارد البشرية والتنمية الاجتماعية التفتيش على المنشآت، والتحقيق في المخالفات التي يتم ضبطها من قبل مفتشيها، ومن ثم إحالتها إلى وزارة الداخلية لتطبيق العقوبات المقررة بشأنها.
2. لا يجوز لصاحب العمل أن يترك عامله يعمل لحسابه الخاص، كما لا يجوز للعامل أن يعمل لحسابه الخاص. وتتولى وزارة الداخلية ضبط وإيقاف وترحيل وإيقاع العقوبات على المخالفين من العاملين لحسابهم الخاص (العمالة السائبة) في الشوارع والميادين والمتغيبين عن العمل (الهاربين) وكذلك أصحاب العمل والمشغلين لهؤلاء والمتسترين عليهم والناقلين لهم وكل من له دور في المخالفة وتطبيق العقوبات المقررة بحقهم.
---
المادة الأربعون:
فصل: None
مادة: المادة التاسعة والثلاثون:",[],"{'question_type': 'double', 'original_questions': [{'question': 'ما هي الجهات المسؤولة عن التفتيش والتحقيق في مخالفات العمل في السعودية؟', 'answer': 'تتولى وزارة الموارد البشرية والتنمية الاجتماعية التفتيش على المنشآت والتحقيق في المخالفات، ومن ثم إحالتها إلى وزارة الداخلية لتطبيق العقوبات المقررة.'}, {'question': 'ما هي العقوبات المفروضة على العمالة السائبة والمتغيبين عن العمل في السعودية؟', 'answer': 'تتولى وزارة الداخلية ضبط وإيقاف وترحيل وإيقاع العقوبات على المخالفين من العمالة السائبة والمتغيبين عن العمل وكذلك أصحاب العمل والمشغلين لهؤلاء والمتسترين عليهم والناقلين لهم وكل من له دور في المخالفة.'}], 'seed_document_id': 48, 'topic': 'قانون العمل'}",مفتشو العمل من موظفي الوزارة أو من غيرهم من السعوديين هم المسؤولون عن التفتيش والتحقيق في مخالفات العمل في السعودية. يمكنهم دخول أي منشأة خاضعة لأحكام نظام العمل في أي وقت والقيام بأي فحص أو تحقيق لازم. بالنسبة للعقوبات المفروضة على العمالة السائبة والمتغيبين عن العمل، النص لا يوفر معلومات محددة حول هذا الجانب.,False,0.249999999975,1.0,0.0,0.0,"The agent stated that labor inspectors are responsible for inspection and investigation, but did not mention the role of the Ministry of Interior in applying penalties, nor did it provide details on the penalties for absentee workers, as specified in the reference answer."
متى ينتهي عقد العمل إذا كان من أجل القيام بعمل معين وما هي المادة التي تتحدث عن ذلك؟,ينتهي عقد العمل إذا كان من أجل القيام بعمل معين بإنجاز العمل المتفق عليه، والمادة السابعة والخمسون تتحدث عن انتهاء عقد العمل بإنجاز العمل المتفق عليه.,"Document 70: content: إذا كان العقد من أجل القيام بعمل معين، فإنه ينتهي بإنجاز العمل المتفق عليه.
فصل: الفصل الأول: عقد العمل
مادة: المادة السابعة و الخمسون",[],"{'question_type': 'double', 'original_questions': [{'question': 'متى ينتهي عقد العمل إذا كان من أجل القيام بعمل معين؟', 'answer': 'ينتهي عقد العمل إذا كان من أجل القيام بعمل معين بإنجاز العمل المتفق عليه.'}, {'question': 'ما هي المادة التي تتحدث عن انتهاء عقد العمل بإنجاز العمل المتفق عليه؟', 'answer': 'المادة السابعة والخمسون تتحدث عن انتهاء عقد العمل بإنجاز العمل المتفق عليه.'}], 'seed_document_id': 70, 'topic': 'قانون العمل'}",عقد العمل الذي يتم على أساس القيام بعمل معين ينتهي بإنجاز العمل المتفق عليه. هذا النص لا يشير إلى مادة محددة في القانون تتحدث عن هذا النوع من العقود.,False,0.0,1.0,0.0,0.5,"The agent stated that the contract ends upon completion of the agreed work but did not mention the specific article, which is article 57, that addresses this in the law."
ما هي حقوق صاحب العمل في إنهاء عقد التأهيل أو التدريب وماذا يحدث إذا رفض المتدرب العمل لدى صاحب العمل بعد انتهاء فترة التدريب؟,لصاحب العمل أن ينهي عقد التأهيل أو التدريب إذا ثبت له عدم قابلية أو قدرة المتدرب أو الخاضع للتأهيل على إكمال برامج التدريب أو التأهيل بصورة مفيدة، ويجب إبلاغ الطرف الآخر بذلك قبل أسبوع على الأقل. وإذا رفض المتدرب العمل بعد انتهاء التدريب، يجب عليه دفع تكاليف التدريب التي تحملها صاحب العمل أو بنسبة المدة الباقية منها.,"Document 59: content: 1. لصاحب العمل أن ينهي عقد التأهيل أو التدريب إذا ثبت له عدم قابلية أو قدرة المتدرب أو الخاضع للتأهيل على إكمال برامج التدريب أو التأهيل بصورة مفيدة، وللمتدرب أو الخاضع للتأهيل أو وليه أو وصيه مثل هذا الحق. وعلى الطرف الذي يرغب في إنهاء العقد إبلاغ الطرف الآخر بذلك قبل أسبوع على الأقل من تاريخ التوقف عن التدريب أو التأهيل.
2. لصاحب العمل - بعد إكمال مدة التدريب أو التأهيل - أن يلزم المتدرب أو الخاضع للتأهيل بأن يعمل لديه مدة مماثلة لمدة التدريب أو التأهيل، فإن رفض أو امتنع المتدرب أو الخاضع للتأهيل عن العمل المدة المماثلة أو بعضها؛ وجب عليه أن يدفع لصاحب العمل تكاليف التدريب أو التأهيل التي تحملها صاحب العمل أو بنسبة المدة الباقية منها.
فصل: الفصل الثاني: عقد التأهيل والتدريب مع غير العاملين لدى صاحب العمل
مادة: المادة الثامنة والأربعون:",[],"{'question_type': 'double', 'original_questions': [{'question': 'ما هي حقوق صاحب العمل في إنهاء عقد التأهيل أو التدريب؟', 'answer': 'لصاحب العمل أن ينهي عقد التأهيل أو التدريب إذا ثبت له عدم قابلية أو قدرة المتدرب أو الخاضع للتأهيل على إكمال برامج التدريب أو التأهيل بصورة مفيدة. وعلى الطرف الذي يرغب في إنهاء العقد إبلاغ الطرف الآخر بذلك قبل أسبوع على الأقل من تاريخ التوقف عن التدريب أو التأهيل.'}, {'question': 'ماذا يحدث إذا رفض المتدرب العمل لدى صاحب العمل بعد انتهاء فترة التدريب؟', 'answer': 'إذا رفض أو امتنع المتدرب أو الخاضع للتأهيل عن العمل المدة المماثلة أو بعضها بعد إكمال مدة التدريب أو التأهيل؛ وجب عليه أن يدفع لصاحب العمل تكاليف التدريب أو التأهيل التي تحملها صاحب العمل أو بنسبة المدة الباقية منها.'}], 'seed_document_id': 59, 'topic': 'قانون العمل'}",صاحب العمل لديه الحق في إنهاء عقد التأهيل أو التدريب إذا ثبت عدم قابلية المتدرب على إكمال البرامج بصورة مفيدة، ولكن يجب عليه إبلاغ المتدرب قبل أسبوع على الأقل من تاريخ التوقف عن التدريب. بعد انتهاء فترة التدريب، يمكن لصاحب العمل أن يلزم المتدرب بالعمل لديه لمدة مماثلة لمدة التدريب. إذا رفض المتدرب العمل، يجب عليه دفع تكاليف التدريب التي تحملها صاحب العمل أو بنسبة المدة الباقية منها.,True,0.9999999999,1.0,0.8636887682109861,1.0,
كيف يتم احتساب مدة الخدمة للعامل في حالة تجديد العقد لمدة محددة وما هو الفصل والمادة التي تتعلق بعقد العمل في السياق المقدم؟,في جميع الحالات التي يتجدد فيها العقد لمدة محددة، تعد المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها، والفصل الأول: عقد العمل، مادة: المادة السادسة والخمسون.,"Document 69: content: في جميع الحالات التي يتجدد فيها العقد لمدة محددة، تعد المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها.
---
فصل: الفصل الأول: عقد العمل
مادة: المادة السادسة والخمسون:",[],"{'question_type': 'double', 'original_questions': [{'question': 'كيف يتم احتساب مدة الخدمة للعامل في حالة تجديد العقد لمدة محددة؟', 'answer': 'في جميع الحالات التي يتجدد فيها العقد لمدة محددة، تعد المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها.'}, {'question': 'ما هو الفصل والمادة التي تتعلق بعقد العمل في السياق المقدم؟', 'answer': 'الفصل الأول: عقد العمل، مادة: المادة السادسة والخمسون.'}], 'seed_document_id': 69, 'topic': 'قانون العمل'}",في حالة تجديد العقد لمدة محددة، تعتبر المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها. هذا يتضمن في الفقرة الثانية من السياق المقدم. بالإضافة إلى ذلك، يتعلق الفصل والمادة التي تتعلق بعقد العمل بالمادة السابعة والثلاثون من النظام المذكور في السياق.,False,0.3333333333,0.6,0.6398473592749426,0.5,"The agent incorrectly stated that the relevant article is المادة السابعة والثلاثون, while it should have been المادة السادسة والخمسون according to the reference answer."
ما الذي يجب توفيره؟,على كل صاحب عمل أن يعد خزانة أو أكثر للإسعافات الطبية، مزودة بالأدوية وغيرها، مما يلزم للإسعافات الطبية الأولية.,"Document 170: content: على كل صاحب عمل أن يعد خزانة أو أكثر للإسعافات الطبية، مزودة بالأدوية وغيرها، مما يلزم للإسعافات الطبية الأولية.
وتحدد اللائحة ما يجب أن تحتويه هذه الخزانة من وسائل الإسعافات الأولية وعددها، وكميات الأدوية، وكذلك تنظيم وسائل حفظها وشروط من يقوم
بمهمة الإسعافات ومستواه.
فصل: الفصل الرابع:الخدمات الصحية والاجتماعية
مادة: المادة الثانية والأربعون بعد المائة:","[{'role': 'user', 'content': 'أريد أن أعرف ما الذي يجب على صاحب العمل توفيره وفقًا للمادة الثانية والأربعين بعد المائة.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما الذي يجب توفيره؟'}]","{'question_type': 'conversational', 'seed_document_id': 170, 'topic': 'قانون العمل'}",صاحب العمل ملزم بتوفير العديد من الخدمات للعمال الذين يعملون في الأماكن البعيدة عن العمران، وهذه الخدمات تشمل: حوانيت لبيع الطعام والملابس والحاجات الضرورية، وسائل ترفيه وتثقيف، ترتيبات طبية للمحافظة على صحة العمال وعلاج أسرهم، مدارس لتعليم أولاد العمال، مساجد أو مصليات في أماكن العمل، برامج لمحو الأمية بين العمال، والعناية الصحية الوقائية والعلاجية. كما يجب عليه توفير المساكن والمخيمات والوجبات الغذائية للعمال.,False,0.0,1.0,0.406254581857626,0.0,"The agent provided a general list of services that employers should provide in remote areas, but the reference answer specifically mentions that employers must provide a first aid kit with necessary medicines for first aid."
ما هي المدة القصوى لذلك؟,لا يجوز اتهام العامل بمخالفة مضى على كشفها أكثر من ثلاثين يوماً.,"Document 83: content: لا يجوز اتهام العامل بمخالفة مضى على كشفها أكثر من ثلاثين يوماً. ولا يجوز توقيع جزاء تأديبي بعد تاريخ انتهاء التحقيق في المخالفة وثبوتها في حق العامل بأكثر من ثلاثين يوماً.
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل
مادة: المادة التاسعة والستون:","[{'role': 'user', 'content': 'أريد معرفة المدة الزمنية القصوى التي يمكن فيها اتهام العامل بمخالفة بعد اكتشافها وفقاً للمادة التاسعة والستون.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هي المدة القصوى لذلك؟'}]","{'question_type': 'conversational', 'seed_document_id': 83, 'topic': 'قانون العمل'}",المعلومات المتاحة غير كافية لتحديد المدة القصوى لما تقصده. يرجى تقديم مزيد من التفاصيل حول السياق الذي تريد معرفة المدة القصوى له، سواء كان ذلك يتعلق بفترة العمل، أو مدة العقد، أو فترة الإجازة دون أجر.,False,0.0,0.4,0.0,0.0,"The agent stated that the information is insufficient to determine the maximum period, but should have stated that a worker cannot be accused of a violation more than thirty days after its discovery."
ما هو تعريف ذلك؟,العمل المؤقت هو العمل الذي يدخل بطبيعته فيما يزاوله صاحب العمل من نشاط وتقتضي طبيعة إنجازه مدة محددة، أو ينصب على عمل بذاته وينتهي بانتهائه، ولا يتجاوز في الحالتين تسعين يوماً.,"Document 3: content: يقصد بالألفاظ والعبارات الآتية - أينما وردت في هذا النظام - المعاني المبينة أمامها مالم يقتض السياق خلاف ذلك:
- الوزارة: وزارة الموارد البشرية والتنمية الاجتماعية.
- الوزير: وزير الموارد البشرية والتنمية الاجتماعية.
- مكتب العمل: الجهة الإدارية المنوط بها شؤون العمل في النطاق المكاني الذي يحدد بقرار من الوزير.
- صاحب العمل: كل شخص طبيعي أو اعتباري يشغل عاملاً أو أكثر مقابل أجر.
- العامل: كل شخص طبيعي - ذكراً كان أو أنثى - يعمل لمصلحة صاحب عمل وتحت إدارته أو إشرافه مقابل أجر، ولو كان بعيداً عن نظارته.
- الحدث: الشخص الذي أتم الخامسة عشرة من عمره ولم يبلغ الثامنة عشرة.
- العمل: الجهد المبذول في النشاطات الإنسانية كافة، تنفيذاً لعقد عمل (مكتوب أو غير مكتوب) بصرف النظر عن طبيعتها أو نوعها، صناعية كانت أو تجارية، أو زراعية، أو فنية، أو غيرها، عضلية كانت أو ذهنية.
- العمل الأصلي: بالنسبة للأفراد: موضوع نشاطهم المعتاد، وبالنسبة للمنشآت: الأعمال التي أنشئت المنشأة من أجل القيام بها والمنصوص عليها في عقد تأسيسها أو في عقد الامتياز - إن كانت من شركات الامتياز - أو في السجل التجاري.
- العمل المؤقت: العمل الذي يدخل بطبيعته فيما يزاوله صاحب العمل من نشاط وتقتضي طبيعة إنجازه مدة محددة، أو ينصب على عمل بذاته وينتهي بانتهائه، ولا يتجاوز في الحالتين تسعين يوماً.
- العمل العرضي: العمل الذي لا يدخل بطبيعته فيما يزاوله صاحب العمل في نشاطه المعتاد، ولا يستغرق تنفيذه أكثر من تسعين يوماً.
- العمل الموسمي: العمل الذي يتم في مواسم دورية متعارف عليها.
- العمل لبعض الوقت: العمل الذي يؤديه عامل غير متفرغ لدى صاحب عمل ولساعات عمل تقل عن نصف ساعات العمل اليومية المعتادة لدى المنشأة، سواء كان هذا العامل يؤدي ساعات عمله يومياً أو بعض أيام الأسبوع.
- الخدمة المستمرة: خدمة العامل غير المنقطعة مع صاحب العمل نفسه أو خلفه النظامي، من تاريخ ابتداء الخدمة. وتعد الخدمة مستمرة في الحالات الآتية:
1. الإجازات والعطل المقررة نظاماً.
2. فترة الانقطاع لأداء الامتحانات وفقاً لما هو منصوص عليه في هذا النظام.
3. حالات غياب العامل عن عمله بدون أجر لا تزيد مدتها على عشرين يوماً متقطعة خلال سنة العمل.
- الأجر الأساسي: كل ما يعطى للعامل مقابل عمله، بموجب عقد عمل مكتوب أو غير مكتوب، مهما كان نوع الأجر أو طريقة أدائه، مضافاً إليه العلاوات الدورية.
---
فصل: الفصل الأول:التعريفات
مادة: المادة الثانية:","[{'role': 'user', 'content': 'أريد معرفة تعريف العمل المؤقت وفقاً للنظام المذكور.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هو تعريف ذلك؟'}]","{'question_type': 'conversational', 'seed_document_id': 3, 'topic': 'قانون العمل'}",نظام العمل في المملكة العربية السعودية هو مجموعة من القواعد والأنظمة التي تحكم العلاقة بين العامل وصاحب العمل. يهدف إلى توفير بيئة عمل آمنة وعادلة وتحقيق التوازن بين حقوق وواجبات الطرفين. يشمل النظام أيضا الأحكام المتعلقة بالأجور، الإجازات، ساعات العمل، الصحة والسلامة المهنية، والتأمينات الاجتماعية.,False,0.0,0.0,0.1344253208615205,0.0,"The agent provided a general description of the labor system in Saudi Arabia, but should have defined temporary work as work that is inherently part of the employer's activity, requires a specific duration, or is task-specific and ends upon completion, not exceeding ninety days."
ما هي تلك المسؤوليات؟,على كل صاحب عمل أن يتخذ الاحتياطات اللازمة لحماية العمال من الأخطار، والأمراض الناجمة عن العمل، والآلات المستعملة، ووقاية العمل وسلامته. وعليه أن يعلن في مكان ظاهر في المنشأة التعليمات الخاصة بسلامة العمل والعمال، وذلك باللغة العربية وبأي لغة أخرى يفهمها العمال عند الاقتضاء. ولا يجوز لصاحب العمل أن يحمّل العمال أو يقتطع من أجورهم أي مبلغ لقاء توفير هذه الحماية.,"Document 146: content: على كل صاحب عمل أن يتخذ الاحتياطات اللازمة لحماية العمال من الأخطار، والأمراض الناجمة عن العمل، والآلات المستعملة، ووقاية العمل وسلامته.
وعليه أن يعلن في مكان ظاهر في المنشأة التعليمات الخاصة بسلامة العمل والعمال، وذلك باللغة العربية وبأي لغة أخرى يفهمها العمال عند الاقتضاء. ولا
يجوز لصاحب العمل أن يحمّل العمال أو يقتطع من أجورهم أي مبلغ لقاء توفير هذه الحماية.
فصل: الفصل الأول:الوقاية من مخاطر العمل
مادة: المادة الثانية والعشرون بعد المائة:","[{'role': 'user', 'content': 'أريد معرفة مسؤوليات صاحب العمل تجاه حماية العمال من الأخطار والأمراض في مكان العمل.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هي تلك المسؤوليات؟'}]","{'question_type': 'conversational', 'seed_document_id': 146, 'topic': 'قانون العمل'}",آسف، لكن النص لا يوفر تفاصيل محددة حول المسؤوليات التي يتمتع بها مفتشو العمل في السعودية. يشير النص فقط إلى أن لهم الصلاحيات والاختصاصات المنصوص عليها في النظام، ولكنه لا يحدد ما هي هذه الصلاحيات والاختصاصات بالتحديد.,False,0.0,0.75,0.0,0.0,The agent provided an incorrect response about labor inspectors instead of addressing the employer's responsibilities for worker protection.
ما هي هذه الشروط؟,إذا كان انتهاء علاقة العمل بسبب استقالة العامل، يستحق ثلث المكافأة بعد خدمة لا تقل مدتها عن سنتين متتاليتين، ولا تزيد على خمس سنوات، ويستحق ثلثيها إذا زادت مدة خدمته على خمس سنوات متتالية ولم تبلغ عشر سنوات، ويستحق المكافأة كاملة إذا بلغت مدة خدمته عشر سنوات فأكثر.,"Document 101: content: إذا كان انتهاء علاقة العمل بسبب استقالة العامل يستحق في هذه الحالة ثلث المكافأة بعد خدمة لا تقل مدتها عن سنتين متتاليتين، ولا تزيد على خمس سنوات، ويستحق ثلثيها إذا زادت مدة خدمته على خمس سنوات متتالية ولم تبلغ عشر سنوات ويستحق المكافأة كاملة إذا بلغت مدة خدمته عشر سنوات فأكثر.
فصل: الفصل الرابع: مكافأة نهاية الخدمة
مادة: المادة الخامسة والثمانون:","[{'role': 'user', 'content': 'أرغب في معرفة شروط استحقاق العامل لمكافأة نهاية الخدمة عند استقالته في السعودية.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هي هذه الشروط؟'}]","{'question_type': 'conversational', 'seed_document_id': 101, 'topic': 'قانون العمل'}",آسف، لكن السياق المقدم غير واضح أو مفصل بما يكفي لتقديم إجابة محددة. يرجى تقديم مزيد من التفاصيل أو السياق.,False,0.0,1.0,0.0,0.0,"The agent stated that the context was unclear, but the user clearly asked about the conditions for end-of-service gratuity eligibility upon resignation in Saudi Arabia, which has specific conditions that could have been provided."
ما هي تلك؟,تدفع جميع استحقاقات البحار بالعملة الرسمية، ويجوز أداؤها بالعملة الأجنبية إذا استحقت والسفينة خارج المياه الإقليمية وقبل البحار ذلك.,"Document 205: content: تدفع جميع استحقاقات البحار بالعملة الرسمية، ويجوز أداؤها بالعملة الأجنبية إذا استحقت والسفينة خارج المياه الإقليمية وقبل البحار ذلك.
وللبحار أن يطلب من صاحب العمل صرف ما يستحقه من أجره النقدي لمن يعينه.
فصل: None
مادة: المادة الرابعة والسبعون بعد المائة:","[{'role': 'user', 'content': 'أريد أن أعرف العملة المستخدمة لدفع استحقاقات البحار وفقًا للمادة الرابعة والسبعين بعد المائة.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هي تلك؟'}]","{'question_type': 'conversational', 'seed_document_id': 205, 'topic': 'قانون العمل البحري'}",عذرًا، لكن السياق المقدم غير كافٍ لتقديم إجابة مفيدة. الرجاء تقديم مزيد من التفاصيل أو السياق.,False,0.0,1.0,0.0,0.0,"The agent stated that the context is insufficient, but the user asked a specific question about the currency used for seafarers' entitlements according to a specific article, which should have been answered with the information provided in the reference answer."
ما هو هذا الدور؟,تحدد اللائحة قواعد سير العمل وإجراءاته في وحدات التوظيف، ونماذج السجلات والإشعارات والأوراق المستخدمة في أعمالها، وكذلك جداول تصنيف المهن وفقاً للتصنيف المهني المعتمد، وتكون أساساً في تنظيم عمليات التوظيف.,"Document 30: content: تحدد اللائحة قواعد سير العمل وإجراءاته في وحدات التوظيف، ونماذج السجلات والإشعارات والأوراق المستخدمة في أعمالها، وكذلك جداول تصنيف المهن وفقاً للتصنيف المهني المعتمد، وتكون أساساً في تنظيم عمليات التوظيف.
فصل: الفصل الأول: وحدات التوظيف
مادة: المادة الرابعة والعشرون:","[{'role': 'user', 'content': 'أريد معرفة الدور الذي تحدده اللائحة لوحدات التوظيف.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هو هذا الدور؟'}]","{'question_type': 'conversational', 'seed_document_id': 30, 'topic': 'قانون العمل'}",عذرًا، لكن السياق المقدم غير كافٍ لتوفير إجابة دقيقة. يرجى تقديم مزيد من التفاصيل أو السياق.,False,0.0,0.75,0.0,0.0,"The agent stated that the context is insufficient to provide an accurate answer, but the user asked a specific question about the role defined by the regulations for employment units, which the agent should have answered based on the reference information provided."
ما هي؟,تسري على العامل العرضي والموسمي والمؤقت الأحكام الخاصة بالواجبات وقواعد التأديب، والحد الأقصى لساعات العمل، وفترات الراحة اليومية والراحة الأسبوعية، والتشغيل الإضافي، والعطلات الرسمية، وقواعد السلامة، والصحة المهنية، وإصابات العمل والتعويض عنها، وما يقرره الوزير.,"Document 9: content: تسري على العامل العرضي والموسمي والمؤقت الأحكام الخاصة بالواجبات وقواعد التأديب، والحد الأقصى لساعات العمل، وفترات الراحة اليومية والراحة الأسبوعية، والتشغيل الإضافي، والعطلات الرسمية، وقواعد السلامة، والصحة المهنية، وإصابات العمل والتعويض عنها، وما يقرره الوزير.
فصل: الفصل الثاني
مادة: المادة السادسة:","[{'role': 'user', 'content': 'أريد معرفة الأحكام التي تسري على العامل العرضي والموسمي والمؤقت حسب المادة السادسة.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'ما هي؟'}]","{'question_type': 'conversational', 'seed_document_id': 9, 'topic': 'قانون العمل'}",آسف، لكن السياق المقدم غير كافٍ لتقديم إجابة مفيدة. يرجى تقديم مزيد من التفاصيل أو السياق.,False,0.0,1.0,0.0,0.0,"The agent stated that the context is insufficient, but the user clearly asked about the provisions applicable to casual, seasonal, and temporary workers according to Article Six, which should have been answered with the specific provisions."
كيف يتم اعتبار ذلك؟,تعد المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها.,"Document 69: content: في جميع الحالات التي يتجدد فيها العقد لمدة محددة، تعد المدة التي تجدد إليها العقد امتداداً للمدة الأصلية في تحديد حقوق العامل التي تدخل مدة الخدمة في حسابها.
---
فصل: الفصل الأول: عقد العمل
مادة: المادة السادسة والخمسون:","[{'role': 'user', 'content': 'أريد أن أعرف عن مدة تجديد العقد المحدد المدة في حساب حقوق العامل.'}, {'role': 'assistant', 'content': 'How can I help you with that?'}, {'role': 'user', 'content': 'كيف يتم اعتبار ذلك؟'}]","{'question_type': 'conversational', 'seed_document_id': 69, 'topic': 'قانون العمل'}",عذرًا، لكن سؤالك غير واضح. هل تقصد كيف يتم اعتبار الإجازة المرضية أو الحالات التي لا يلزم فيها صاحب العمل بالمواد المذكورة في النص؟ يرجى توضيح السؤال لكي أتمكن من تقديم الإجابة الأكثر دقة.,False,0.0,0.5,0.0,0.0,"The agent stated that the user's question was unclear and asked for clarification, but the reference answer provides a specific explanation about the renewal period being an extension of the original period in determining worker rights."
